"","log_max_min","log_opn_clo"
"1",0.0415180700579647,0.00836892193965011
"2",0.0475258498276977,0.0281945608967563
"3",0.0436764920751105,-0.0272935257573474
"4",0.029570181624482,0.0107479045527744
"5",0.0371824501929895,0.0157307554618823
"6",0.0984378560637744,0.0935246294383745
"7",0.05627587975842,-0.0283907192903753
"8",0.0764176737247775,-0.062643956598528
"9",0.0526437334854219,-0.0437682626774595
"10",0.044724663327922,-0.0331831709637781
"11",0.034044502496687,0.0298522908805477
"12",0.0403848704240081,-0.0233945693371997
"13",0.0581063404838677,-0.0250013022054173
"14",0.0485925867262334,-0.0122440594163889
"15",0.0791452456786683,0.0791452456786683
"16",0.0513987740564421,0.031796641220549
"17",0.0416231032632685,0.0229218409068417
"18",0.0440593001386203,-0.00664314850368467
"19",0.0611787920971564,-0.0341920837844614
"20",0.0355212534893514,0.0188444464980552
"21",0.0512091210342482,-0.0492872742403849
"22",0.0301332910381611,0.00596280246560964
"23",0.0263687152611776,0
"24",0.0480572949537793,0.0353182691763497
"25",0.0294751542323183,0.00220232186014171
"26",0.0385486965383019,0.0127933689182879
"27",0.0954675969892464,-0.0859424298007248
"28",0.0338180517131701,-0.000944436959149373
"29",0.0219265218998838,0.00395976880482971
"30",0.024001167461765,0.00796880964938167
"31",0.0283390626703881,0.0141497914587818
"32",0.018303507650958,0.0122201192992062
"33",0.0401654376199413,-0.0232156461811712
"34",0.0339545968637425,-0.0109360131810674
"35",0.039220122383498,-0.0214995307054418
"36",0.0586371661472096,0.00772081532392214
"37",0.0520052858874116,-0.000913799532121788
"38",0.112232847000233,-0.105848560356816
"39",0.103367775875345,-0.062112950719599
"40",0.0527184383872491,-0.00328873656492356
"41",0.0577415541302325,0.0526187328765142
"42",0.0589431070621847,-0.022385889107598
"43",0.0929464314131617,-0.0509448569952381
"44",0.0431239300452044,-0.00894991307766161
"45",0.110882754279105,-0.0796034047817839
"46",0.0857236346249757,0.0319680319306725
