"","log_max_min","log_opn_clo"
"1",0.0155427864838708,-0.0107571838738743
"2",0.017089776390822,-0.00595164836279393
"3",0.0182636632259491,-0.00170504191077119
"4",0.0228302124228194,0.00659304171550959
"5",0.0245618166971762,-0.00846570797825397
"6",0.053863482458652,0.0421963210694505
"7",0.0365547632218001,-0.0176572048101506
"8",0.0210126640408081,-0.0160794232376021
"9",0.0267992719413634,0.00669124864826442
"10",0.0246968509164892,0.00184226534078284
"11",0.00658109823344036,-0.00171545682026591
"12",0.032331612363893,-0.0229309756060323
"13",0.023509677306301,0.0011997976181135
"14",0.0213947026157404,0.00623148313290072
"15",0.0106564873659907,0.00683761281956574
"16",0.019604088921853,0.0113473146783531
"17",0.0232561397457197,0.00124074276475528
"18",0.0154240000187102,0.00195732112745228
"19",0.0235344169087658,-0.012193981262848
"20",0.0157960020267969,-0.00578149756307335
"21",0.0124217186140854,-0.0043899490453101
"22",0.0156839894794695,0.0100360995130545
"23",0.0176911035767611,0.00830694765814462
"24",0.0101146531532447,-0.00181244628027638
"25",0.0190512515803558,0.0126903710858482
"26",0.0158849858118169,0
"27",0.0494245085799623,-0.0295423159371851
"28",0.0170974382750417,-0.00910666422227326
"29",0.0165042827055613,-0.0109333966517193
"30",0.0121359582037906,-0.000583948442268729
"31",0.021350227892538,0.0122034714064884
"32",0.022640833078278,-0.00732397970133353
"33",0.0168677137777763,0.000582530622631155
"34",0.0189338752222483,0
"35",0.0109296539680381,0.00426310024452542
"36",0.0110428915557124,0.00127025137876666
"37",0.0240984990483269,-0.0235134683292296
"38",0.0149379688991514,-0.00713238040784723
"39",0.0167066794322512,0.00477983972958032
"40",0.044592478596582,0.022421200368374
"41",0.0265956846813908,-0.0210775521655905
"42",0.0152157364560564,0
"43",0.0208386157892115,0.0119491852892943
"44",0.0157511424413166,0.00759488095385764
"45",0.0244184066169943,0.0117004571101827
"46",0.0153949961823283,-0.00256407242118412
"47",0.0247338112751183,-0.0138998301697304
"48",0.0245447964543022,-0.0100315648746339
"49",0.0212881641019181,0.0124664618750565
"50",0.0212351047969678,-0.0130554527312878
"51",0.0223487100305817,0.00494775488104679
"52",0.0172511667067029,-0.0098910991250204
"53",0.0152619173183633,-0.0116349390311529
"54",0.0176885806156821,0.00975421090632561
"55",0.0177606678494805,-0.000689603080475158
"56",0.0151618910078832,-0.012151271217289
"57",0.0171110674095932,-0.0100448288151693
"58",0.0148321467240609,0.00710897001099737
"59",0.0154747995006597,0.0101225271833542
"60",0.0229553099295349,0.0103274091525904
"61",0.0149776365832626,0.000576927530829381
"62",0.0150814829895899,-0.00480188573751203
"63",0.0255377028283824,-0.0155043280856841
"64",0.0232048560206317,0.0095124700264371
"65",0.0141851821216874,0.00179008584609994
"66",0.0220717809825344,0.0100744227815989
"67",0.017959325869078,0.00296603728743651
"68",0.011237218803096,-0.00472251614725905
"69",0.0330021591172916,0.020670372098878
"70",0.0153647178922188,-0.0100448288151693
"71",0.0306054091312806,-0.0253749864939307
